CatID	RA_06	DEC_06	round(B_06,8)	round(B_06_ERR,8)	round(V_06,8)	round(V_06_ERR,8)	round(R_06,8)	round(R_06_ERR,8)	round(I_MAG_AUTO_06,8)	AUTO_FLAG_06	round(I_06_ERR,8)	round(I_CFHT_06_ERR,8)	round(Z_06,8)	round(Z_06_ERR,8)	Z_BEST	round(RH,8)	round(LOGMASS_06,8)	Z_USE
6326959.00000000	150.23635864	2.52070093	25.12759972	0.08340000	24.72800064	0.06300000	24.40710068	0.05110000	23.83040047	1.00000000	0.04370000	0.37120000	23.99150085	0.08240000	0.46540001	3.39928007	9.00100040	4.00000000
6001910.00000000	150.37466431	2.34537196	24.11140060	0.04670000	23.04920006	0.02410000	22.25279999	0.01630000	21.27689934	1.00000000	0.01160000	0.03730000	21.13850021	0.01070000	0.46544999	7.08624697	9.96899986	1.00000000
6034105.00000000	150.28363037	2.60054588	24.11070061	0.04880000	23.98649979	0.04140000	23.80209923	0.03700000	23.01210022	1.00000000	0.02840000	0.21020000	22.55270004	0.02850000	0.46557400	17.68569183	10.73999977	3.00000000
6179390.00000000	150.43887329	2.06543493	25.61599922	0.10870000	25.20980072	0.08370000	24.94370079	0.07100000	24.41760063	1.00000000	0.07250000	0.54339999	24.57959938	0.13370000	0.46560001	9.25014305	8.61299992	4.00000000
6326846.00000000	150.23219299	2.52464199	25.89010048	0.13100000	25.27099991	0.08900000	25.11219978	0.07630000	24.32329941	1.00000000	0.05720000	0.53979999	24.34499931	0.10890000	0.46560001	3.09157395	8.91199970	4.00000000
6006089.00000000	150.57954407	2.59048390	24.07970047	0.04870000	23.49710083	0.03390000	23.11190033	0.02680000	22.40539932	1.00000000	0.02440000	0.13169999	22.50099945	0.02860000	0.46560001	10.13873672	9.63099957	1.00000000
6282460.00000000	150.12863159	2.36934400	25.77409935	0.11220000	25.58690071	0.10650000	25.39970016	0.08760000	24.74239922	1.00000000	0.06890000	0.56650001	24.38940048	0.10090000	0.46570000	4.39569283	10.70699978	4.00000000
6282601.00000000	150.22665405	2.36557007	26.19630051	0.14579999	25.89539909	0.12860000	25.50740051	0.09420000	24.92449951	1.00000000	0.07960000	0.71210003	24.89809990	0.15870000	0.46570000	-999.99999999	8.72900009	4.00000000
6316622.00000000	150.58067322	2.47375798	26.22229958	0.16069999	25.30990028	0.10100000	24.73740005	0.05990000	23.86479950	1.00000000	0.04770000	0.40020001	23.38540077	0.04710000	0.46570000	7.67254591	9.41499996	4.00000000
6322659.00000000	150.41424561	2.47463894	25.70560074	0.11510000	25.07279968	0.07930000	24.67480087	0.05990000	24.21769905	1.00000000	0.05520000	0.49939999	24.32309914	0.10820000	0.46570000	3.98410010	8.43500042	4.00000000
6383107.00000000	150.20671082	2.62988400	25.76309967	0.11910000	25.65049934	0.11330000	25.58259964	0.12760000	24.93370056	1.00000000	0.09010000	1.08870006	24.74119949	0.15210000	0.46570000	-999.99999999	9.11299992	4.00000000
6013867.00000000	150.59469604	2.57181096	23.82159996	0.04090000	23.36490059	0.02900000	23.02039909	0.02380000	22.43639946	1.00000000	0.02110000	0.13140000	22.50930023	0.02600000	0.46570000	19.15517616	9.28299999	1.00000000
6270908.00000000	150.53724670	2.38305092	24.69840050	0.07120000	24.34460068	0.05310000	24.15900040	0.04510000	23.88170052	1.00000000	0.04980000	0.35370001	23.72870064	0.07120000	0.46579999	11.34987354	8.61600018	4.00000000
6283053.00000000	150.20474243	2.35349298	25.01300049	0.07450000	24.68390083	0.05940000	24.35079956	0.04720000	23.59779930	1.00000000	0.04160000	0.26519999	23.87070084	0.06850000	0.46590000	5.09846210	8.69299984	4.00000000
6017359.00000000	150.65663147	2.27737689	23.89229965	0.04260000	23.43610001	0.02950000	23.15760040	0.02740000	22.40730095	1.00000000	0.02190000	0.11090000	22.50769997	0.02570000	0.46595520	7.99848509	9.35799980	2.00000000
6217841.00000000	150.65547180	2.26940703	23.07850075	0.02840000	21.92510033	0.01400000	21.02759933	0.00920000	19.38080025	1.00000000	0.00670000	0.01240000	19.78759956	0.00540000	0.46599999	14.80640125	10.91100025	1.00000000
6227532.00000000	150.49867249	2.14413309	24.64739990	0.06310000	24.30579948	0.05100000	23.91519928	0.03890000	23.29850006	1.00000000	0.03820000	0.20520000	23.49880028	0.05580000	0.46610001	11.01454544	8.81499958	4.00000000
6020182.00000000	150.30546570	2.37737608	23.86650085	0.04150000	23.38759995	0.02840000	23.07259941	0.02450000	22.49819946	1.00000000	0.02060000	0.10310000	22.42000008	0.02460000	0.46615005	4.82309294	9.12600040	2.00000000
6017765.00000000	150.41752625	2.23618102	23.13739967	0.02920000	22.44099998	0.01800000	21.89990044	0.01390000	20.87150002	1.00000000	0.01070000	0.03070000	20.95459938	0.00980000	0.46619162	29.47648811	10.15299988	2.00000000
6316977.00000000	150.56198120	2.46255302	25.65180016	0.10820000	24.76070023	0.06140000	24.24760056	0.04570000	23.46279907	1.00000000	0.03340000	0.28799999	23.18959999	0.04110000	0.46619999	2.33821011	9.17599964	4.00000000
6277761.00000000	150.29917908	2.36385393	24.42449951	0.05470000	23.95000076	0.03810000	23.57629967	0.03120000	22.94219971	1.00000000	0.02800000	0.18050000	23.17000008	0.04070000	0.46630001	9.00811005	9.08300018	4.00000000
6317955.00000000	150.49885559	2.60162091	25.31900024	0.09330000	24.99710083	0.07690000	24.57929993	0.05620000	24.42580032	1.00000000	0.05890000	0.59350002	24.34079933	0.11880000	0.46630001	5.80633879	8.62300014	4.00000000
6330953.00000000	150.13087463	2.57726407	26.60409927	0.20990001	25.90320015	0.13490000	25.24760056	0.08290000	24.40660095	1.00000000	0.06220000	0.70620000	24.57659912	0.13330001	0.46630001	3.90942907	8.85700035	4.00000000
6224114.00000000	150.41992188	2.25235891	25.53339958	0.10710000	25.31760025	0.09080000	25.09029961	0.07580000	24.48360062	1.00000000	0.06980000	0.48769999	24.19700050	0.09980000	0.46640000	5.86618900	7.03599977	4.00000000
6234616.00000000	150.17721558	2.24224091	25.03829956	0.07660000	24.55369949	0.05570000	24.08480072	0.04110000	23.49340057	1.00000000	0.03680000	0.16710000	23.50139999	0.05400000	0.46640000	6.63048220	8.81599998	4.00000000
6237481.00000000	150.20060730	2.14697790	26.75550079	0.23459999	26.59250069	0.24420001	26.00979996	0.13660000	24.89800072	1.00000000	0.10000000	0.94660002	24.95499992	0.19260000	0.46640000	-999.99999999	8.55500031	4.00000000
6320351.00000000	150.43313599	2.54202890	25.01309967	0.07630000	24.86770058	0.06870000	24.47900009	0.05260000	23.93779945	1.00000000	0.05120000	0.47929999	23.97940063	0.07940000	0.46640000	8.66953087	8.75800037	4.00000000
6274542.00000000	150.35804749	2.45433998	26.18090057	0.15979999	25.38450050	0.09460000	25.20019913	0.08280000	24.55540085	1.00000000	0.07590000	0.91289997	25.10199928	0.23190001	0.46650001	7.33312798	8.30000019	4.00000000
6275694.00000000	150.32890320	2.43088198	25.60300064	0.10790000	25.20999908	0.08230000	24.91349983	0.07020000	24.35989952	1.00000000	0.06270000	0.70950001	24.54229927	0.13609999	0.46650001	10.00137806	8.88399982	4.00000000
6333094.00000000	150.08493042	2.51085901	25.62639999	0.10840000	25.40950012	0.09310000	25.26530075	0.08410000	24.84539986	1.00000000	0.07340000	0.78979999	24.62409973	0.14330000	0.46650001	-999.99999999	10.36699963	4.00000000
6333932.00000000	150.17500305	2.47487211	25.31730080	0.08810000	25.52799988	0.10100000	24.72760010	0.05990000	23.50489998	1.00000000	0.05900000	0.67119998	24.71960068	0.15180001	0.46650001	-999.99999999	9.06999969	4.00000000
6323825.00000000	150.37809753	2.61785007	24.50320053	0.05950000	24.45129967	0.05510000	24.12789917	0.04380000	23.61429977	1.00000000	0.04160000	0.40810001	23.60050011	0.06120000	0.46660000	7.44633389	8.93599987	4.00000000
6178471.00000000	150.45429993	2.09257197	25.58830070	0.10750000	25.15360069	0.08040000	24.90640068	0.07050000	24.50040054	1.00000000	0.07120000	0.62650001	24.51049995	0.12930000	0.46669999	10.24933624	8.82100010	4.00000000
6021978.00000000	150.41239929	2.54970694	24.00519943	0.04470000	23.57600021	0.03190000	23.36389923	0.02830000	22.76320076	1.00000000	0.02430000	0.15760000	22.74200058	0.02900000	0.46678182	6.45980692	9.24199963	2.00000000
6284311.00000000	150.15158081	2.31145597	25.48509979	0.09760000	24.84749985	0.06520000	24.43110085	0.05020000	23.65049934	1.00000000	0.03870000	0.22620000	23.65259933	0.05790000	0.46680000	7.94524097	9.17500019	4.00000000
6320518.00000000	150.55798340	2.53867197	25.41360092	0.09580000	25.13629913	0.07990000	24.56389999	0.05380000	24.19140053	1.00000000	0.05150000	0.51400000	23.86129951	0.07100000	0.46680000	5.45016479	8.77999973	4.00000000
6224703.00000000	150.53361511	2.23336911	25.71879959	0.11610000	25.04010010	0.07660000	24.31769943	0.04820000	23.78210068	1.00000000	0.04700000	0.35010001	23.80139923	0.07140000	0.46689999	9.62693787	8.85799980	4.00000000
6266173.00000000	150.57357788	2.35063696	25.32900047	0.09080000	24.92580032	0.06970000	24.60169983	0.05750000	23.97859955	1.00000000	0.05380000	0.83120000	24.13129997	0.08910000	0.46689999	9.90611458	8.63899994	4.00000000
6017360.00000000	150.64332581	2.27330804	24.44750023	0.05870000	23.29299927	0.02860000	22.46380043	0.01850000	21.46899986	1.00000000	0.01340000	0.04690000	21.27230072	0.01340000	0.46689999	7.01076984	9.97299957	1.00000000
6375762.00000000	150.36672974	2.65456891	25.81100082	0.12480000	25.50469971	0.10780000	25.13990021	0.07650000	24.71479988	1.00000000	0.07830000	1.14059997	24.43899918	0.11280000	0.46700001	6.55222893	8.99899960	4.00000000
6020174.00000000	150.26565552	2.38237810	23.72730064	0.03870000	23.29369926	0.02740000	22.95700073	0.02300000	22.44809914	1.00000000	0.02040000	0.09740000	22.44809914	0.02470000	0.46706048	11.99995613	9.35900021	2.00000000
6027274.00000000	150.27560425	2.34522390	23.65880013	0.03740000	23.16790009	0.02550000	22.77490044	0.02110000	21.79140091	1.00000000	0.01790000	0.08150000	22.17239952	0.02000000	0.46708399	17.68644905	9.60999966	1.00000000
6223058.00000000	150.55889893	2.29161501	25.42060089	0.13490000	24.77529907	0.08160000	24.25270081	0.05510000	23.74430084	1.00000000	0.07560000	0.27360001	23.71570015	0.09590000	0.46709999	16.83882141	8.73099995	4.00000000
6265954.00000000	150.64364624	2.35975695	26.19589996	0.15400000	25.78219986	0.11880000	25.20459938	0.07760000	24.69440079	1.00000000	0.07950000	0.72450000	24.67580032	0.14280000	0.46709999	9.28053093	8.58699989	4.00000000
6272815.00000000	150.55456543	2.32403708	23.98349953	0.04430000	23.21209908	0.02630000	22.51989937	0.01870000	21.48539925	1.00000000	0.01390000	0.04910000	21.46470070	0.01310000	0.46709999	8.77282238	10.00000000	4.00000000
6284169.00000000	150.07397461	2.31680202	24.64909935	0.06180000	24.30590057	0.04720000	24.03490067	0.04110000	23.50419998	1.00000000	0.03660000	0.20260000	23.69309998	0.06110000	0.46709999	6.85412216	8.94699955	4.00000000
6331046.00000000	150.11253357	2.57525301	25.49699974	0.10110000	24.93670082	0.06960000	24.44300079	0.05080000	23.74010086	1.00000000	0.04210000	0.28790000	23.96120071	0.07880000	0.46709999	5.67990589	9.23799992	4.00000000
6001900.00000000	150.25265503	2.37795711	23.16029930	0.02930000	22.57909966	0.01910000	22.16850090	0.01570000	21.48900032	1.00000000	0.01290000	0.03880000	21.42539978	0.01290000	0.46717200	12.69745922	9.81400013	1.00000000
6020196.00000000	150.27607727	2.36877704	22.38990021	0.02040000	21.81310081	0.01330000	21.32859993	0.01060000	20.44759941	1.00000000	0.00840000	0.02070000	20.46419907	0.00760000	0.46718299	20.07060242	10.23400021	1.00000000
6224710.00000000	150.40629578	2.23183489	25.26849937	0.08600000	24.88730049	0.06570000	24.65430069	0.05590000	24.12500000	1.00000000	0.04920000	0.64069998	24.12450027	0.08590000	0.46720001	6.71727800	8.95899963	4.00000000
6272134.00000000	150.40219116	2.34828591	25.11610031	0.08040000	24.81669998	0.06480000	24.48220062	0.05230000	23.89529991	1.00000000	0.04590000	0.46010000	23.92239952	0.07810000	0.46720001	9.92133045	8.97799969	4.00000000
6008806.00000000	150.25112915	2.36955309	22.91029930	0.02610000	22.44639969	0.01790000	22.16349983	0.01570000	21.53930092	1.00000000	0.01340000	0.04200000	21.63559914	0.01430000	0.46730000	17.10621452	9.56999969	1.00000000
6329129.00000000	150.27186584	2.62569690	25.54789925	0.10130000	24.86380005	0.06550000	24.30949974	0.04670000	23.16139984	1.00000000	0.02880000	0.24940000	22.83259964	0.03110000	0.46730000	2.37928104	9.88599968	4.00000000
6264499.00000000	150.58937073	2.40490699	26.78330040	0.59539998	27.06019974	0.76910001	26.76609993	0.81699997	24.98460007	1.00000000	0.17410000	-999.98999023	24.26790047	0.12160000	0.46740001	-999.99999999	11.89299965	4.00000000
6270744.00000000	150.46611023	2.38773608	25.84539986	0.12740000	25.73789978	0.12520000	25.24690056	0.08900000	24.81739998	1.00000000	0.08480000	0.77679998	24.96470070	0.19329999	0.46740001	5.32532120	8.60099983	4.00000000
6327284.00000000	150.30804443	2.51647091	26.02980042	0.15989999	24.99239922	0.07800000	24.26429939	0.04890000	23.31439972	1.00000000	0.03300000	0.24850000	23.17099953	0.04760000	0.46740001	4.02080297	9.49499989	4.00000000
6333864.00000000	150.13900757	2.48356891	26.09169960	0.13609999	25.62089920	0.10710000	25.20590019	0.07840000	24.96529961	1.00000000	0.07870000	0.84530002	24.71929932	0.13110000	0.46740001	10.18171215	8.35999966	4.00000000
6020031.00000000	150.30865479	2.29602194	24.01609993	0.04470000	23.57139969	0.03110000	23.27589989	0.02700000	22.70669937	1.00000000	0.02320000	0.11960000	22.72599983	0.02850000	0.46742889	33.93006897	9.26500034	2.00000000
6002769.00000000	150.39828491	2.65987206	23.39760017	0.03300000	22.85610008	0.02190000	22.39430046	0.01750000	21.67180061	1.00000000	0.01410000	0.06580000	21.58970070	0.01400000	0.46750000	7.91762304	9.77000046	1.00000000
6010551.00000000	150.64047241	2.25897193	23.84390068	0.04140000	22.76779938	0.02110000	21.94190025	0.01420000	20.82200050	1.00000000	0.00990000	0.02840000	20.73970032	0.00890000	0.46750000	17.70467186	10.34300041	1.00000000
6267217.00000000	150.67556763	2.31560302	22.35020065	0.02010000	21.70490074	0.01260000	21.13080025	0.00970000	19.99460030	1.00000000	0.00740000	0.01890000	20.15229988	0.00640000	0.46759999	19.90945625	10.65400028	4.00000000
6217794.00000000	150.66029358	2.26742101	27.28440094	0.36750001	26.40480042	0.22280000	25.79249954	0.11860000	24.08480072	1.00000000	0.09170000	0.62830001	24.58810043	0.13300000	0.46770000	-999.99999999	9.22599983	4.00000000
6274300.00000000	150.54728699	2.30045390	27.34140015	0.35659999	26.53940010	0.21870001	25.76090050	0.11540000	24.91349983	1.00000000	0.09120000	0.83829999	24.57489967	0.13050000	0.46770000	2.52957106	10.35200024	4.00000000
6178633.00000000	150.47895813	2.08544302	26.38120079	0.17890000	26.21610069	0.17340000	25.42700005	0.09460000	24.87719917	1.00000000	0.08310000	0.85619998	24.37610054	0.11540000	0.46779999	5.07652092	9.09099960	4.00000000
6230458.00000000	150.37434387	2.23124504	23.63369942	0.03690000	23.06500053	0.02420000	22.65519905	0.01980000	21.96220016	1.00000000	0.01610000	0.06730000	21.87479973	0.01610000	0.46779999	6.73059702	9.53199959	4.00000000
6333473.00000000	150.22453308	2.49456191	24.94860077	0.07560000	24.43950081	0.05220000	24.11560059	0.04550000	23.44899940	1.00000000	0.03840000	0.27190000	23.62960052	0.06000000	0.46779999	20.64322662	8.89500046	4.00000000
6375511.00000000	150.26841736	2.66379595	25.27910042	0.09900000	24.71290016	0.06970000	24.18110085	0.06130000	23.12269974	1.00000000	0.04070000	0.24130000	23.20800018	0.04340000	0.46779999	23.82929039	9.70600033	4.00000000
6189022.00000000	150.20933533	2.08489895	25.68829918	0.10910000	25.34550095	0.08840000	24.94759941	0.07020000	24.44179916	1.00000000	0.06300000	0.56459999	24.58749962	0.12420000	0.46790001	10.85752010	8.64099979	4.00000000
6225628.00000000	150.49154663	2.21249008	25.78030014	0.12170000	24.71599960	0.06370000	24.27809906	0.04670000	23.11580086	1.00000000	0.03050000	0.17000000	22.89929962	0.03510000	0.46790001	2.45310712	9.79599953	4.00000000
6230324.00000000	150.37643433	2.23731995	25.44350052	0.09590000	25.07500076	0.07550000	24.69750023	0.05740000	24.11910057	1.00000000	0.05310000	0.55540001	24.14559937	0.08800000	0.46790001	9.34454823	9.32900047	4.00000000
6283255.00000000	150.21626282	2.35030508	25.12479973	0.08260000	24.80260086	0.06790000	24.63710022	0.07510000	23.77129936	1.00000000	0.05060000	0.27149999	23.77370071	0.06630000	0.46790001	6.00029278	9.34899998	4.00000000
6316468.00000000	150.61959839	2.48273897	23.28260040	0.03160000	22.10770035	0.01540000	21.24379921	0.01020000	20.05699921	1.00000000	0.00740000	0.01860000	19.98469925	0.00590000	0.46790001	17.83247757	10.66100025	4.00000000
6003462.00000000	150.65228271	2.25872111	23.32570076	0.03190000	22.29159927	0.01670000	21.57640076	0.01190000	20.39039993	1.00000000	0.00930000	0.02150000	20.43779945	0.00740000	0.46790001	7.83879709	10.42700005	1.00000000
6013623.00000000	150.01733398	2.33056498	23.76969910	0.03960000	23.24099922	0.02670000	22.88179970	0.02230000	22.23819923	1.00000000	0.01860000	0.06300000	22.25329971	0.02160000	0.46790001	15.85240459	9.48200035	1.00000000
6223794.00000000	150.46415710	2.26235294	24.17690086	0.04950000	23.93689919	0.03990000	23.99889946	0.03990000	23.69910049	1.00000000	0.04200000	0.20649999	23.55999947	0.06070000	0.46799999	2.92872405	10.87600040	4.00000000
6286265.00000000	150.05584717	2.40525389	25.64699936	0.10370000	24.75160027	0.05940000	24.21980095	0.04350000	23.56110001	1.00000000	0.03570000	0.21550000	23.46899986	0.04670000	0.46799999	2.28564000	9.01700020	4.00000000
6221620.00000000	150.59909058	2.13923812	25.55990028	0.10360000	25.41220093	0.10070000	24.83370018	0.06350000	24.61030006	1.00000000	0.06190000	0.50410002	24.27779961	0.10280000	0.46810001	8.64471054	8.90200043	4.00000000
6019940.00000000	150.44662476	2.33667588	23.09860039	0.02870000	22.63439941	0.01980000	22.22820091	0.01630000	21.48369980	1.00000000	0.01360000	0.04170000	21.50760078	0.01370000	0.46810001	13.25228882	9.84200001	1.00000000
6012884.00000000	150.52491760	2.20797896	22.73769951	0.02410000	22.12389946	0.01540000	21.67259979	0.01250000	20.77309990	1.00000000	0.01000000	0.02430000	20.84539986	0.00940000	0.46810001	18.22565269	10.03299999	1.00000000
6270160.00000000	150.53247070	2.40298390	24.82719994	0.06870000	24.44479942	0.05160000	24.39739990	0.05480000	23.84079933	1.00000000	0.04570000	0.39370000	24.12150002	0.09800000	0.46820000	7.25600100	8.76000023	4.00000000
6020187.00000000	150.23994446	2.37231588	23.89299965	0.04180000	23.44420052	0.02940000	23.08169937	0.02450000	22.50020027	1.00000000	0.02100000	0.09390000	22.55459976	0.02550000	0.46826825	12.27173328	9.22099972	2.00000000
6218398.00000000	150.64892578	2.25364494	26.83580017	0.25090000	25.91650009	0.13590001	25.34950066	0.08970000	24.86350060	1.00000000	0.09020000	1.38160002	24.55509949	0.13560000	0.46830001	8.57286358	9.14500046	4.00000000
6020067.00000000	150.22856140	2.43988204	21.39200020	0.01280000	20.97220039	0.00890000	20.65830040	0.00770000	19.75419998	1.00000000	0.00640000	0.01140000	19.96369934	0.00580000	0.46835914	24.62483788	10.48600006	2.00000000
6324538.00000000	150.34564209	2.59462690	26.37590027	0.19110000	25.51099968	0.11180000	25.35960007	0.09130000	24.68799973	1.00000000	0.07310000	0.94300002	24.38229942	0.11560000	0.46840000	-999.99999999	8.48600006	4.00000000
6287411.00000000	150.05381775	2.38218594	25.94949913	0.12580000	25.93339920	0.12840000	25.23439980	0.07910000	24.98279953	1.00000000	0.07620000	0.65660000	24.79730034	0.14710000	0.46849999	6.65206814	8.52700043	4.00000000
6019454.00000000	150.67088318	2.37758589	23.38059998	0.03280000	23.06850052	0.02430000	22.80739975	0.02130000	22.21039963	1.00000000	0.01890000	0.08880000	22.23640060	0.02130000	0.46849999	23.04039574	9.38099957	1.00000000
6371113.00000000	150.44853210	2.63220692	25.45660019	0.09850000	24.92440033	0.06990000	24.61860085	0.05570000	24.02309990	1.00000000	0.05180000	0.49470001	24.10810089	0.08590000	0.46860000	5.19247007	8.67099953	4.00000000
6009605.00000000	150.40170288	2.66628003	23.43569946	0.03370000	22.71570015	0.02050000	22.18260002	0.01580000	21.28289986	1.00000000	0.01200000	0.05300000	21.09910011	0.01060000	0.46890000	13.92345428	10.05599976	1.00000000
6268264.00000000	150.50001526	2.45189309	25.44899940	0.09590000	25.59799957	0.11030000	25.30419922	0.08260000	24.86429977	1.00000000	0.07610000	0.79710001	24.89030075	0.16450000	0.46890000	9.36546040	8.80799961	4.00000000
6001486.00000000	150.22454834	2.18706799	23.12240028	0.02890000	22.69490051	0.02030000	22.57029915	0.01920000	21.77389908	1.00000000	0.01590000	0.04840000	22.01600075	0.01820000	0.46898901	16.67561531	8.64900017	1.00000000
6332289.00000000	150.16998291	2.53761196	25.70829964	0.11840000	25.32469940	0.09580000	24.91489983	0.07000000	24.23670006	1.00000000	0.06570000	0.39800000	24.34959984	0.11870000	0.46900001	12.73266029	8.90799999	4.00000000
6022060.00000000	150.43287659	2.51112604	22.67609978	0.02340000	21.85460091	0.01360000	21.21290016	0.01010000	19.95179939	1.00000000	0.00780000	0.01890000	20.13220024	0.00640000	0.46907678	13.90499592	10.65299988	2.00000000
6226658.00000000	150.40208435	2.18066001	25.70439911	0.11180000	25.67399979	0.11140000	25.19899940	0.07850000	24.67499924	1.00000000	0.07500000	0.75129998	25.13050079	0.21050000	0.46910000	-999.99999999	9.17700005	4.00000000
6216908.00000000	150.64276123	2.28692794	25.92849922	0.13900000	25.61720085	0.11390000	25.36820030	0.11270000	24.68440056	1.00000000	0.08340000	0.81629997	24.70240021	0.18410000	0.46919999	8.13960743	9.19699955	4.00000000
6218424.00000000	150.65321350	2.25153089	25.60549927	0.10690000	24.91790009	0.06760000	24.49510002	0.05140000	23.82609940	1.00000000	0.04400000	0.31070000	23.66200066	0.06010000	0.46919999	5.33602810	8.97900009	4.00000000
6266457.00000000	150.60891724	2.33849096	24.83950043	0.07010000	24.45070076	0.05520000	24.19210052	0.04530000	23.51589966	1.00000000	0.04120000	0.34250000	23.50580025	0.05520000	0.46919999	10.93376160	8.97900009	4.00000000
6284570.00000000	150.09626770	2.30199790	25.61949921	0.10480000	24.68860054	0.05920000	24.10400009	0.04150000	22.92210007	1.00000000	0.03480000	0.20140000	23.35740089	0.04530000	0.46919999	9.63082695	9.12500000	4.00000000
6217626.00000000	150.63691711	2.27826500	24.76239967	0.06780000	24.29360008	0.04740000	24.01090050	0.04060000	23.47870064	1.00000000	0.03820000	0.30250001	23.65800095	0.06510000	0.46930000	7.29075003	9.05099964	4.00000000
6224234.00000000	150.47131348	2.24404097	25.71599960	0.11660000	24.71599960	0.06100000	25.17499924	0.09330000	24.37520027	1.00000000	0.09130000	0.81699997	24.50160027	0.12560000	0.46930000	-999.99999999	10.61100006	4.00000000
6268388.00000000	150.42018127	2.44867301	26.29549980	0.16550000	26.16500092	0.16610000	25.62509918	0.10660000	24.76000023	1.00000000	0.09040000	1.17589998	25.34609985	0.26069999	0.46930000	6.16238022	9.25800037	4.00000000
6018333.00000000	150.18858337	2.21682692	24.07909966	0.04650000	23.82019997	0.03660000	23.27980042	0.02780000	22.41880035	1.00000000	0.02140000	0.06920000	22.64889908	0.02890000	0.46932209	6.15807819	9.70100021	2.00000000
6328321.00000000	150.38662720	2.48239303	24.80839920	0.06820000	24.21299934	0.04570000	23.75860023	0.03460000	22.95940018	1.00000000	0.02740000	0.22239999	22.81739998	0.03030000	0.46939999	16.50467682	9.44400024	4.00000000
6020166.00000000	150.23600769	2.38867307	23.85610008	0.04110000	23.38220024	0.02830000	23.12080002	0.02510000	22.59230042	1.00000000	0.02190000	0.09210000	22.72990036	0.02990000	0.46956003	-999.99999999	9.28699970	2.00000000
6284724.00000000	150.09205627	2.29835200	25.75049973	0.11640000	24.92149925	0.06810000	24.50410080	0.05180000	23.98590088	1.00000000	0.04490000	0.22319999	23.83670044	0.06610000	0.46959999	6.04509211	8.61800003	4.00000000
6328414.00000000	150.33131409	2.48035598	25.45840073	0.09900000	25.03730011	0.07920000	24.85199928	0.06580000	24.11619949	1.00000000	0.05410000	0.57609999	24.51070023	0.11990000	0.46959999	5.61181307	8.83899975	4.00000000
6004362.00000000	150.20361328	2.64698792	23.35829926	0.03250000	22.81789970	0.02160000	22.40220070	0.01760000	21.42469978	1.00000000	0.01440000	0.04610000	21.72809982	0.01540000	0.46964601	19.78412247	9.77200031	1.00000000
6008821.00000000	150.26190186	2.34834409	23.90060043	0.04220000	23.31489944	0.02770000	22.99160004	0.02360000	22.09860039	1.00000000	0.01980000	0.08800000	22.39060020	0.02330000	0.46970001	11.50148869	9.24600029	1.00000000
6334127.00000000	150.21229553	2.47177911	24.98480034	0.07280000	24.88669968	0.06470000	24.81270027	0.06050000	24.73710060	1.00000000	0.06150000	0.55820000	24.57110023	0.11940000	0.46980000	13.55561161	-999.98999023	4.00000000
6369970.00000000	150.45463562	2.66060090	27.40710068	0.37619999	25.87730026	0.13460000	25.62100029	0.10460000	24.60499954	1.00000000	0.07080000	0.68769997	24.19799995	0.09360000	0.46990001	2.53697610	9.76700020	4.00000000
6006150.00000000	150.26768494	2.56706595	22.25000000	0.01920000	21.88159943	0.01380000	21.65119934	0.01240000	20.88850021	1.00000000	0.01090000	0.03710000	21.19790077	0.01130000	0.46990001	21.55098724	9.86400032	1.00000000
6014713.00000000	150.20251465	2.64405394	23.40209961	0.03320000	22.91510010	0.02270000	22.56459999	0.01910000	21.74510002	1.00000000	0.01630000	0.05890000	22.02109909	0.01860000	0.47009999	21.10998154	9.54899979	1.00000000
6235615.00000000	150.09089661	2.20401311	26.72170067	0.20840000	25.82889938	0.12620001	25.02409935	0.07020000	24.29109955	1.00000000	0.04660000	0.24770001	23.78800011	0.06340000	0.47009999	2.36276197	9.20600033	4.00000000
6279490.00000000	150.31039429	2.30236506	26.23579979	0.15090001	25.61109924	0.10100000	25.42370033	0.08790000	24.70579910	1.00000000	0.07460000	0.79180002	24.81920052	0.14740001	0.47009999	-999.99999999	9.02299976	4.00000000
6322466.00000000	150.40512085	2.48188996	25.83259964	0.12390000	25.63719940	0.11270000	25.27949905	0.08660000	24.58309937	1.00000000	0.07370000	1.07239997	24.59749985	0.12410000	0.47009999	16.78701782	8.86499977	4.00000000
6382838.00000000	150.20793152	2.63843012	24.63990021	0.06240000	24.22949982	0.04570000	23.92250061	0.03900000	23.28389931	1.00000000	0.03560000	0.23450001	23.40320015	0.05330000	0.47009999	9.89091873	8.93799973	4.00000000
6013913.00000000	150.52053833	2.62438107	21.63579941	0.01440000	21.49880028	0.01150000	21.47690010	0.01140000	20.95190048	1.00000000	0.01010000	0.03050000	21.13800049	0.01080000	0.47020000	10.90867138	9.77900028	1.00000000
6266713.00000000	150.66917419	2.32810807	25.39640045	0.09500000	24.98209953	0.07120000	24.79850006	0.06150000	24.30750084	1.00000000	0.06060000	0.51440001	24.32299995	0.10190000	0.47020000	8.37771416	11.12600040	4.00000000
6279187.00000000	150.32858276	2.31528807	25.05279922	0.07590000	24.96730042	0.06680000	24.71960068	0.05690000	24.23559952	1.00000000	0.04940000	0.46709999	24.10120010	0.08130000	0.47020000	5.85879087	9.22599983	4.00000000
